,apply_promo
1241,0.01773667374960971
1242,0.0023677439756651197
1243,0.020359536914334828
1244,0.006694295562299995
1245,0.008127559874047018
1246,0.01713343149949252
1247,0.004711800112970561
1248,0.022261947746722046
1249,0.003224354759532138
1250,0.07078033316066576
1251,0.05700513847090038
1252,0.003215426221883634
1253,0.00507503157193506
1254,0.013985592466228741
1255,0.009624420195611655
1256,0.08124205655446816
1257,0.015593227710275225
1258,0.008381790388465798
1259,0.008565522306883643
1260,0.00607471899352167
1261,0.012341925670526561
1262,0.018518217830002452
1263,0.004337341163190047
1264,0.004849421828610609
1265,0.033236818029040334
1266,0.003874710056596514
1267,0.0054244946068439945
1268,0.024161168455179828
1269,0.013063517292650753
1270,0.08847875249558992
1271,0.03786622287603625
1272,0.0013204216998266448
1273,0.026106651195238063
1274,0.004643575834012656
1275,0.008747339449729618
1276,0.003577103603718824
1277,0.008782642618082632
1278,0.004985071486448487
1279,0.003571068305221712
1280,0.020875724914808096
1281,0.007117066685300676
1282,0.008718963392190797
1283,0.16086071334246796
1284,0.06418887709252727
1285,0.008202895538275842
1286,0.005706886422479022
1287,0.005473600993891884
1288,0.07409459846464023
1289,0.04084338014191013
1290,0.006947098706031679
1291,0.0016370199398208062
1292,0.0031462101472055515
1293,0.0212306867482621
1294,0.033375042122148556
1295,0.006274593991836975
1296,0.018742493799706637
1297,0.014698883155508512
1298,0.004326400698926968
1299,0.04516536867043337
1300,0.026441947248873204
1301,0.019005621094097303
1302,0.015281368887266972
1303,0.04852554508570913
1304,0.009431671909505125
1305,0.002619755108253564
1306,0.006094390623504292
1307,0.005175627881189482
1308,0.008825911522881152
1309,0.005324363643446519
1310,0.011993698953560932
1311,0.009389102431015307
1312,0.005710402174260391
1313,0.028331760209883865
1314,0.027973900123481277
1315,0.024834325961073565
1316,0.004971202613413709
1317,0.03492350771123717
1318,0.014967177308902875
1319,0.15051781526434577
1320,0.00655632738543247
1321,0.0036623291970339965
1322,0.04281658469272037
1323,0.003888477531029497
1324,0.022984132398547973
1325,0.007580643903145447
1326,0.02561810923478345
1327,0.015322628205491327
1328,0.05679253469031648
1329,0.005286609165032047
1330,0.01381573151499669
1331,0.05596477548549229
1332,0.005826336170730424
1333,0.00484871044109334
1334,0.022928095757963722
1335,0.006877721513617613
1336,0.004888064896308783
1337,0.018174037445573075
1338,0.006435437329180478
1339,0.007689757444843025
1340,0.005906145809705224
1341,0.013331663765379679
1342,0.025103081857020725
1343,0.002864598120468964
1344,0.013657698426576818
1345,0.06063575309445248
1346,0.036909097232924584
1347,0.001090105655612394
1348,0.020244047951188292
1349,0.02402963145382906
1350,0.009268700809564372
1351,0.03696892357251886
1352,0.013513190535777155
1353,0.008270744063448658
1354,0.013959289478335012
1355,0.02554389339229591
1356,0.03814902354396716
1357,0.02706637477173348
1358,0.0828251461345479
1359,0.013709291235013467
1360,0.03811723284815863
1361,0.006708820477978655
1362,0.05190409374020163
1363,0.01716959111779845
1364,0.009450108081667553
1365,0.01161897942940661
1366,0.02741492621571219
1367,0.011142610581881261
1368,0.011222728670567509
1369,0.04249360648854813
1370,0.012399684113106478
1371,0.02193652615609107
1372,0.04494416561662357
1373,0.012973240315244286
1374,0.1166466510310593
1375,0.003786333776720256
1376,0.08312880216846856
1377,0.02462468999956478
1378,0.009420199479606617
1379,0.009885695139640651
1380,0.008482072579253505
1381,0.014272443312616201
1382,0.020927633493001623
1383,0.00482816809285208
1384,0.009045794147520641
1385,0.017845676173543983
1386,0.02785535095288338
1387,0.02177067919203408
1388,0.03165542105270142
1389,0.002693339552770104
1390,0.06727511152444367
1391,0.09375581740253454
1392,0.007377413342458839
1393,0.0033662300558219673
1394,0.034460303465206676
1395,0.028657134576704532
1396,0.005589066468730731
1397,0.007571889027099389
1398,0.005768325590290337
1399,0.019327147031406533
1400,0.007744204947288238
1401,0.008410553051378953
1402,0.0313822120115907
1403,0.0117557118792886
1404,0.04390167476813353
1405,0.00814937406333298
1406,0.011292192312771654
1407,0.014340227173175036
1408,0.002782368404106885
1409,0.025787005454358077
1410,0.051424570107035376
1411,0.03569110117662433
1412,0.1505622736203514
1413,0.012009304275159033
1414,0.04640784379968167
1415,0.006107045055640062
1416,0.005883763707757984
1417,0.002787818196737662
1418,0.01055678815624928
1419,0.0023435646322243113
1420,0.01387494021127604
1421,0.009768753459222264
1422,0.07055326947760733
1423,0.05641524258133449
1424,0.004150663815222657
1425,0.0029209678554378915
1426,0.017608787728374535
1427,0.009980622678485025
1428,0.05169189845884007
1429,0.004987157279060198
1430,0.010739015265515782
1431,0.01213151491323697
1432,0.022305333335972642
1433,0.006811488652590709
1434,0.017063302741517912
1435,0.003103676611224316
1436,0.0030312929858002297
1437,0.0032423106366901424
1438,0.005904662577964231
1439,0.04701650876656457
1440,0.024564926803578167
1441,0.015804857190681688
1442,0.008036888748983664
1443,0.005892836982355135
1444,0.017357116018278485
1445,0.02997563540174784
1446,0.057204141140531364
1447,0.029633891414353308
1448,0.02915754425893841
1449,0.017377772119299195
1450,0.071700832127204
1451,0.007845092801947232
1452,0.058630079260593555
1453,0.0044964496529834525
1454,0.026867811539430648
1455,0.008677401467098755
1456,0.21718960299404302
1457,0.016408242890824123
1458,0.003568951093633668
1459,0.023783471686377858
1460,0.011217200575468574
1461,0.007777822520069367
1462,0.009307137048106779
1463,0.010850181758894543
1464,0.011054181056791984
1465,0.010599900711896613
1466,0.0050939887225861565
1467,0.013412754968649142
1468,0.010067300137650425
1469,0.061744391106757675
1470,0.008247282585780039
1471,0.01485777327488409
1472,0.016760027794590536
1473,0.02671365177494569
1474,0.0051497213404396915
1475,0.004366843013525717
1476,0.003996621799495857
1477,0.0089165127611219
1478,0.005138543572768759
1479,0.00470605389366428
1480,0.028604065398053557
1481,0.0318011652057463
1482,0.002895219925751896
1483,0.003246193621364676
1484,0.0011604820870848107
1485,0.008967862069665348
1486,0.01108185896494021
1487,0.011089327473244202
1488,0.0734144321850307
1489,0.058388602472182576
1490,0.013140148111967459
1491,0.032205391206600445
1492,0.00813123501443794
1493,0.007451603178951354
1494,0.025293405282723842
1495,0.012454520813030634
1496,0.0440571058687441
1497,0.011480418027321183
1498,0.007145280347097266
1499,0.03258189882608793
1500,0.005633901737095906
1501,0.07995190364740021
1502,0.009935568761221963
1503,0.006495345053082585
1504,0.017291754453646033
1505,0.009205774562422133
1506,0.005495144460378793
1507,0.008632131391511332
1508,0.005471930666363015
1509,0.011707642839097272
1510,0.0037106726292926
1511,0.00673082106424284
1512,0.01815942501856185
1513,0.029260533656744192
1514,0.03063823895800977
1515,0.010137920485207785
1516,0.008518183546376151
1517,0.004126891505030267
1518,0.002456974663760209
1519,0.016363736530930782
1520,0.008820649055154683
1521,0.14241190606962775
1522,0.013928890566907954
1523,0.0068776099242871805
1524,0.0065400752450688404
1525,0.04135040057349884
1526,0.00330666453751573
1527,0.012469549537035999
1528,0.041176460001031694
1529,0.034782003887660125
1530,0.011130842439683038
1531,0.015255537178081686
1532,0.014564966554220689
1533,0.002971526176423097
1534,0.008917234951539016
1535,0.009514049185208005
1536,0.00990135151615714
1537,0.029859321810600144
1538,0.015895564380722534
1539,0.007307642940766368
1540,0.02071587449383787
1541,0.10824650452697678
1542,0.01137008613211197
1543,0.02905735214142566
1544,0.04551645493292177
1545,0.00417328999619973
1546,0.024282061591974914
1547,0.07216014755424151
1548,0.028751055802659523
1549,0.02757536954680808
1550,0.007996835955826287
1551,0.013181990456083618
1552,0.006759501751541138
1553,0.011842992943971379
1554,0.007047390113275893
1555,0.001967788169669998
1556,0.022099989483586453
1557,0.006802154199339098
1558,0.007943875827860793
1559,0.026443618365245294
1560,0.00830849968766892
1561,0.0026253587195576703
1562,0.01993670792426733
1563,0.021167125840496907
1564,0.012013154455794735
1565,0.016232746725334132
1566,0.011651920711204336
1567,0.03762257290927264
1568,0.004440017835809299
1569,0.07926405491225379
1570,0.017858537001836743
1571,0.04878352767417835
1572,0.11324485310197428
1573,0.01905321763619541
1574,0.002876926951453601
1575,0.00640813743102394
1576,0.016998127714615476
1577,0.011675932931845667
1578,0.06667117057489547
1579,0.007620895142873756
1580,0.0076481294053515865
1581,0.012216656080616438
1582,0.036221026746967415
1583,0.008129099918797601
1584,0.00834777952831719
1585,0.006708007068325691
1586,0.007529617275218803
1587,0.012747534950651845
1588,0.004804842126532358
1589,0.011884914249529753
1590,0.01081070074874664
1591,0.003115401762175108
1592,0.018543795959281843
1593,0.010875210524656441
1594,0.007296495826123199
1595,0.0038677324096757074
1596,0.009108773372915765
1597,0.005684096168866093
1598,0.06169247174454857
1599,0.006217198760587928
1600,0.015384146179330888
1601,0.008913425755828187
1602,0.017197072804955693
1603,0.04301290638168314
1604,0.02072632920113581
1605,0.030272718361925924
1606,0.014821708299469674
1607,0.01108652938198511
1608,0.007325325150948443
1609,0.0037754836553778154
1610,0.011750808817480673
1611,0.012128574607561502
1612,0.0169303841227652
1613,0.011223944197468576
1614,0.005668686590779299
1615,0.019272803728182547
1616,0.006074108922205455
1617,0.009015970009595028
1618,0.01742272073402374
1619,0.006287811693139751
1620,0.005689853216740137
1621,0.006422747401871267
1622,0.013179994566447023
1623,0.013977117732445964
1624,0.02900768569691545
1625,0.012707879602125065
1626,0.026599633285407452
1627,0.003507645933059499
1628,0.013564076296236354
1629,0.012025565561434972
1630,0.004941995261474516
1631,0.005588817373173616
1632,0.006281202114547515
1633,0.0034971844209997984
1634,0.008632981740122532
1635,0.005846332073752833
1636,0.028429632246536045
1637,0.007940321226302154
1638,0.009564759278617751
1639,0.013887135240275617
1640,0.03140151389166011
1641,0.028886370602512146
1642,0.014509978130590018
1643,0.04247734547695333
1644,0.030885962880650483
1645,0.060182056979413034
1646,0.040772559294302006
1647,0.028895139780417536
1648,0.004098369216131286
1649,0.012028170198623086
1650,0.00981437596946087
1651,0.006315181990755271
1652,0.007982314166806394
1653,0.005273014065616841
1654,0.00815740062597077
1655,0.008503976452284625
1656,0.00939081886539107
1657,0.014975605566535035
1658,0.01384457731267465
1659,0.09677138199507214
1660,0.023460600755757142
1661,0.011499700109743084
1662,0.013668724363452577
1663,0.0036114981997296862
1664,0.008970525154628416
1665,0.006619574430874466
1666,0.010637622157397655
1667,0.051030494275563956
1668,0.009389449572823902
1669,0.030171834852205752
1670,0.012242882229256721
1671,0.005399642540476343
1672,0.006790108230339905
1673,0.03126606670851508
1674,0.0368791775031488
1675,0.34223791034681167
1676,0.009505299943806327
1677,0.01168160725541065
1678,0.016256268403334554
1679,0.004369284848920827
1680,0.04479627324984918
1681,0.025557557064174983
1682,0.009579605762512194
1683,0.01173034929955486
1684,0.006453763676487244
1685,0.02153940954234881
1686,0.00994144194837001
1687,0.014194037794025002
1688,0.010168317575694136
1689,0.010551991030264763
1690,0.0970510469831316
1691,0.0021871898866671164
1692,0.004987733599893089
1693,0.010735190347513503
1694,0.010805574372627979
1695,0.03468597569864834
1696,0.011111480921058483
1697,0.011055284170776355
1698,0.003440206833258963
1699,0.013026499019132927
1700,0.02087308690086757
1701,0.011399892126804697
1702,0.03293085769837109
1703,0.005802000275638549
1704,0.35246356802392864
1705,0.010943393166735241
1706,0.03905610400362036
1707,0.022965806789178422
1708,0.019473441681524865
1709,0.029718275767713475
1710,0.010139744491259213
1711,0.0038388121997090597
1712,0.002136006810680842
1713,0.0019548232195505545
1714,0.0027464532162165
1715,0.007282825732363325
1716,0.0045054216658101135
1717,0.009810393819468362
1718,0.1096365047766625
1719,0.009906541354166588
1720,0.010963875949288538
1721,0.009611939536171163
1722,0.010020802460518285
1723,0.007475683772723098
1724,0.008997820589576705
1725,0.012411300409576507
1726,0.004864555952893286
1727,0.009896185081956421
1728,0.004502429999465727
1729,0.007514364026138331
1730,0.044978543882771414
1731,0.008378286189021393
1732,0.03144023329330794
1733,0.010822645459669595
1734,0.011053294523826453
1735,0.015083699758350756
1736,0.0035440468673440806
1737,0.039846049930907464
1738,0.03381983137150697
1739,0.009155766973088793
1740,0.009432610220007841
1741,0.0037803979046549603
1742,0.007098175049477702
1743,0.05936192616917316
1744,0.0023594848765288745
1745,0.0069403015584638406
1746,0.01232720722461238
1747,0.010545626458002734
1748,0.0114389721934232
1749,0.05663520998170086
1750,0.052216875222126514
1751,0.013633986813766149
1752,0.00166768035799272
1753,0.03332368792397362
1754,0.02470491451410902
1755,0.047165870778555885
1756,0.031560725626031946
1757,0.004966055203235314
1758,0.008724777680728612
1759,0.010280953958992015
1760,0.009300527559844684
1761,0.004486616994392568
1762,0.05463073162836126
1763,0.002590360208152421
1764,0.048083300676949665
1765,0.006786040093334755
1766,0.012245611673120682
1767,0.02812559806963657
1768,0.013848718831492753
1769,0.025857101967875145
1770,0.023036454531178127
1771,0.012689386076474104
1772,0.01657439424095559
1773,0.01039721184408241
1774,0.01223529156273956
1775,0.018272739726895595
1776,0.038664596020385224
1777,0.00969278372739916
1778,0.008756365560632801
1779,0.008335105740474157
1780,0.010955686200210491
1781,0.014137367035855213
1782,0.0074902819747708635
1783,0.025201955916977027
1784,0.00665061353889438
1785,0.00800481809727533
1786,0.007851119150236336
1787,0.007708930568711997
1788,0.07807264063348618
1789,0.02870154395535231
1790,0.005216029162404593
1791,0.02052798301873073
1792,0.003581578882464879
1793,0.00598166565517637
1794,0.041626233756125
1795,0.006989995409016839
1796,0.004359253104840351
1797,0.029085389986758373
1798,0.004241240684731616
1799,0.048111578447982
1800,0.004415047184583703
1801,0.010523154960693042
1802,0.0044895228446786475
1803,0.009474075282657467
1804,0.03306372458698069
1805,0.003143506964426201
1806,0.006404636017443676
1807,0.005572264169425667
1808,0.012660681445327629
1809,0.049992805041962456
1810,0.0036837928746969433
1811,0.04216495448713278
1812,0.0014292309167314846
1813,0.008874946713853764
1814,0.00700960151509882
1815,0.008761526931419612
1816,0.04465367228495193
1817,0.022740232348408048
1818,0.004103916336241666
1819,0.006158952569810305
1820,0.0061130935081215405
1821,0.005958252162505919
1822,0.023805257276278698
1823,0.03641934355035319
1824,0.012864929625669689
1825,0.0061842481022018085
1826,0.033064353005504636
1827,0.011587609352975224
1828,0.007669644520510072
1829,0.008434727540799563
1830,0.005297037889626193
1831,0.0074245232116256455
1832,0.031564271794694274
1833,0.007759586513049626
1834,0.025668208127983715
1835,0.008069476916321275
1836,0.04711596054826394
1837,0.009887293903657666
1838,0.006343797235776849
1839,0.025131417059094878
1840,0.06634803409762968
1841,0.008123405143956805
1842,0.010981696999556199
1843,0.007318567401230407
1844,0.014258792134907211
1845,0.039031797910752154
1846,0.021800152632942292
1847,0.01279145731939504
1848,0.020698681462554613
1849,0.012648239875415484
1850,0.00387929436179046
1851,0.006806258172793474
1852,0.011494232032457629
1853,0.013333554374792255
1854,0.01511804525780511
1855,0.014706624762492413
1856,0.00332793350487162
1857,0.01149112659581521
1858,0.004319029231854273
1859,0.0757112335576714
1860,0.009217222738371434
1861,0.013106773121124958
1862,0.004194008148276215
1863,0.014423727695531099
1864,0.05332808213794278
1865,0.009466733550102626
1866,0.02356036555225845
1867,0.008653805306616353
1868,0.006642976824650077
1869,0.003515266019992328
1870,0.015818978694454547
1871,0.019842833988935327
1872,0.02499585313329477
1873,0.009709551836006837
1874,0.02942558082240524
1875,0.04103816897332578
1876,0.0026449077816072027
1877,0.007023377343228182
1878,0.09385213239125242
1879,0.007322033613947567
1880,0.15683397603108246
1881,0.0260630256976056
1882,0.04677190702175778
1883,0.005099427899283733
1884,0.010271791145523177
1885,0.014552602237783822
1886,0.007619171716162977
1887,0.011056415410616546
1888,0.015876820907910646
1889,0.01009465365573053
1890,0.002187065822948587
1891,0.01256024913582242
1892,0.005391501541243054
1893,0.010706344792772793
1894,0.009141579185612373
1895,0.014736465686059826
1896,0.03334586438780601
1897,0.023651373570554083
1898,0.015024060181542969
1899,0.013351057851006999
1900,0.03109775076176287
1901,0.03172300443058167
1902,0.00591962648126079
1903,0.14883451566335107
1904,0.016735798463687772
1905,0.043619382582016496
1906,0.004213478594619531
1907,0.009782403520329112
1908,0.0034909034809279624
1909,0.01947843479990777
1910,0.010620290620628553
1911,0.006140132370402057
1912,0.01743322405061928
1913,0.0035274877351041877
1914,0.023243355950501282
1915,0.035390242842650056
1916,0.006694995740226522
1917,0.031136648013944564
1918,0.018141930451642977
1919,0.010327931570167285
1920,0.015804265438821147
1921,0.002627583002596597
1922,0.037299072211791066
1923,0.014484057846941858
1924,0.006285306010676349
1925,0.024280010015223185
1926,0.020568789775522022
1927,0.003898175735488913
1928,0.007984658344104898
1929,0.006334345580346357
1930,0.006029112423895185
1931,0.01282581949403726
1932,0.02769872627410341
1933,0.007747394842627142
1934,0.0045668813788649135
1935,0.008233975177483551
1936,0.0025336797006130624
1937,0.017027728709944772
1938,0.004577117324424693
1939,0.022230419681254877
1940,0.02774803709392206
1941,0.011041453400647876
1942,0.024917676243240445
1943,0.005616351792906558
1944,0.021395110202694412
1945,0.011042842044026363
1946,0.11027374641935718
1947,0.008899965935749803
1948,0.020512688042511155
1949,0.005601028886923521
1950,0.003828001065483973
1951,0.0033553055011369443
1952,0.006766993975102244
1953,0.03324847313088026
1954,0.0024822527003391095
1955,0.010893287211352298
1956,0.0094493750397627
1957,0.008982000185190556
1958,0.011537173085540848
1959,0.027362215583416238
1960,0.009394175593862127
1961,0.016685300717885692
1962,0.0034711903746713203
1963,0.04558639047700988
1964,0.0075621774647368694
1965,0.005637733635412938
1966,0.010822473079356233
1967,0.006729313760558302
1968,0.01939626472628453
1969,0.00954174322070222
1970,0.002821030510502876
1971,0.06604369203443497
1972,0.010184207943812047
1973,0.013815639454134944
1974,0.002252990532449852
1975,0.005461440119392568
1976,0.06839146096840132
1977,0.009791321020998197
1978,0.006151569486447043
1979,0.040299294927011196
1980,0.0027034752917962676
1981,0.02911646756028265
1982,0.02304690365241684
1983,0.011952665070530255
1984,0.03333764336671137
1985,0.004892195068396476
1986,0.02550283522471495
1987,0.004371093460696152
1988,0.010908372029461964
1989,0.013096351208802566
1990,0.02874990156443049
1991,0.006183537219926584
1992,0.007074340921584725
1993,0.004907006680210734
1994,0.012059622351691194
1995,0.008932800168437185
1996,0.009210240281258737
1997,0.004081143220623381
1998,0.009231001101083366
1999,0.04046542696313215
2000,0.010177512732761483
2001,0.050348199922419144
2002,0.008865836192995582
2003,0.0062460498735462935
2004,0.010183583264369694
2005,0.009928334025959423
2006,0.060657065169960195
2007,0.00293295988025915
2008,0.005696963872839929
2009,0.02704478292955849
2010,0.002544861564779351
2011,0.05966977069102973
2012,0.05762106143282592
2013,0.019710979513151587
2014,0.017286083962784225
2015,0.01472339163790294
2016,0.008996546855544874
2017,0.010930418257564961
2018,0.012267431849219008
2019,0.006983836708500401
2020,0.016494582785613353
2021,0.009221643691769352
2022,0.028693091620159174
2023,0.024299133487170874
2024,0.01412890161781001
2025,0.024607525337028566
2026,0.011818284367514472
2027,0.04158998636120921
2028,0.022407888906539962
2029,0.02311495967684264
2030,0.006361008928987416
2031,0.03497666227867907
2032,0.023749836246912775
2033,0.009950447217458214
2034,0.006752274747434913
2035,0.013322900413065037
2036,0.005969867689158621
2037,0.004043976564726611
2038,0.05294720340213544
2039,0.015316036518908189
2040,0.00506017753597715
2041,0.006609968014705283
2042,0.052549044052895996
2043,0.008601577696466349
2044,0.012380943013249122
2045,0.04714469999005547
2046,0.010002324069998502
2047,0.008173681388684467
2048,0.006507600175243087
2049,0.02643517910011063
2050,0.010906689684656063
2051,0.014712411636580646
2052,0.029693966440562738
2053,0.0142575473715844
2054,0.02870784059913568
2055,0.0034312141708301514
2056,0.016950717917682174
2057,0.012365427912675805
2058,0.025702192862160793
2059,0.020786397606608383
2060,0.012384671480885973
2061,0.011722106641847158
2062,0.017680923682629104
2063,0.0056427103780343785
2064,0.009540174507541207
2065,0.010264984684047712
2066,0.011185645624889828
2067,0.01683131266877129
2068,0.02124688361893901
2069,0.005588421348550756
2070,0.02361617728296123
2071,0.07724526112202879
2072,0.005114366824933992
2073,0.014226553777378144
2074,0.006422890183370246
2075,0.006749966546596005
2076,0.012272090837830582
2077,0.04467315782210257
2078,0.0036914251752434993
2079,0.007000735883855795
2080,0.0029894514422682634
2081,0.024204082425469627
2082,0.018549558961519642
2083,0.019271148398688705
2084,0.003941342846185237
2085,0.011599205926504092
2086,0.01211717262329501
2087,0.00785704148380221
2088,0.31238263046405096
2089,0.01380902266509776
2090,0.015046339302680298
2091,0.0551164471502682
2092,0.024887122100877228
2093,0.017929290362926245
2094,0.06569328565787708
2095,0.005228664633529178
2096,0.012990704547412659
2097,0.10360800771602385
2098,0.09660693286802845
2099,0.007404119069173351
2100,0.005585982303384553
2101,0.003290238344074651
2102,0.013292863304669498
2103,0.09212575190519573
2104,0.011283008644521366
2105,0.0167359392380849
2106,0.00800147761557407
2107,0.008814208268182072
2108,0.03906084328182518
2109,0.010302780516321152
2110,0.005958280185153125
2111,0.019429790885077063
2112,0.027234869655731738
2113,0.04751702258973144
2114,0.030403941718808763
2115,0.01136551493680663
2116,0.020302672531438068
2117,0.00776320080193811
2118,0.004963952388200168
2119,0.10654778047746472
2120,0.02110957247792694
2121,0.009155795360519395
2122,0.012899711153169631
2123,0.008116745802750683
2124,0.041011251156607136
2125,0.10752246382879668
2126,0.02431294854615895
2127,0.009882970313131843
2128,0.002141605853788706
2129,0.005496599223683599
2130,0.00929153743827797
2131,0.018087102291641868
2132,0.01418753166422778
2133,0.09279583740216922
2134,0.009212353851403541
2135,0.022884794941885837
2136,0.007737883044246699
2137,0.011380816030100854
2138,0.057355018539795834
2139,0.14340089076475723
2140,0.0036494764876691
2141,0.003092570659807939
2142,0.009134234018757258
2143,0.03531439332756548
2144,0.005885110135357014
2145,0.011014573195286958
2146,0.0628088287663106
2147,0.014334186010400221
2148,0.010261863949567395
2149,0.054813941918684946
2150,0.006116904821977997
2151,0.003294721706402524
2152,0.001959985622848454
2153,0.0036680926596213957
2154,0.003236837650544558
2155,0.051710240186397284
2156,0.011998038888795219
2157,0.014024366807131093
2158,0.12246135035602213
2159,0.0087757016226016
2160,0.020694562994440828
2161,0.005355060046210486
2162,0.011394772310408707
2163,0.012078117984152318
2164,0.008342438891194124
2165,0.00399767882709697
2166,0.01900433867853658
2167,0.029174477605372066
2168,0.010882019594083383
2169,0.09474319950382737
2170,0.0031754869211357926
2171,0.010958240095157012
2172,0.0956864028725177
2173,0.012288659854936552
2174,0.07319977381581276
2175,0.009717783150568869
2176,0.017253774741262086
2177,0.010103126975622073
2178,0.09809449283106304
2179,0.02525425523829662
2180,0.02207213452258647
2181,0.005917700493552943
2182,0.012077924426854278
2183,0.01444587025760852
2184,0.005025530445422301
2185,0.013140262709831362
2186,0.04496351096957933
2187,0.029914950154562792
2188,0.011935122445869223
2189,0.0579866338695801
2190,0.1198588879574077
2191,0.018889812106547523
2192,0.004530316258580781
2193,0.029903259419716024
2194,0.013133421295534652
2195,0.020255824050458615
2196,0.03099916988538405
2197,0.002968396502105596
2198,0.005399400986628039
2199,0.006551942290500592
2200,0.041453469392428034
2201,0.009245826323811638
2202,0.007719288522931413
2203,0.003144679456066607
2204,0.005935822484403208
2205,0.009089904696481087
2206,0.08585276373983908
2207,0.023163735473832506
2208,0.009187898736553835
2209,0.010006499760680632
2210,0.00467479336065228
2211,0.11792033334302571
2212,0.003043617252866524
2213,0.16054759338285615
2214,0.01146730562125192
2215,0.006111979756526615
2216,0.024243072879782186
2217,0.008955634388899038
2218,0.16728506983735303
2219,0.024195848606987747
2220,0.030147196574000404
2221,0.004269026548012678
2222,0.011143321240085456
2223,0.035079975473075856
2224,0.003174240106415857
2225,0.010603185265607462
2226,0.11248192220511241
2227,0.002240954589153231
2228,0.027575627472997792
2229,0.01707653711524676
2230,0.0073145893700320465
2231,0.028140326991256875
2232,0.048030958928876814
2233,0.012517670334556134
2234,0.028011148496677137
2235,0.00954353136842714
2236,0.012934229273430676
2237,0.03980691652305124
2238,0.0032617258072854963
2239,0.024388786071178694
2240,0.005858154629878974
2241,0.008348264486529986
2242,0.012254385555819541
2243,0.013223309967966577
2244,0.007696670936894876
2245,0.014146569458065432
2246,0.001968523822594123
2247,0.006693162346584448
2248,0.02298188813427788
2249,0.004606223183222031
2250,0.021431902432805836
2251,0.01807619907480833
2252,0.02340166949800728
2253,0.0040630009064065425
2254,0.005845614576413481
2255,0.006896930576735543
2256,0.0037612092231399884
2257,0.02683855202061524
2258,0.0290173575667865
2259,0.006341605361959675
2260,0.006284092956904554
2261,0.025575562688949612
2262,0.024081607034011184
2263,0.039904764829291395
2264,0.005549155063938482
2265,0.010547876881425921
2266,0.023145100356247547
2267,0.02588866422960559
2268,0.024619755709012283
2269,0.0072477030133992985
2270,0.021564035367244903
2271,0.008820230111500595
2272,0.05970052233412183
2273,0.08105976215362173
2274,0.00988234938056969
2275,0.011885356485858568
2276,0.03355251563219272
2277,0.003771855909975097
2278,0.015998103723275665
2279,0.059546040609987506
2280,0.030978049727717918
2281,0.019996651071659155
2282,0.008747384970362494
2283,0.03141735800856326
2284,0.03568360498593736
2285,0.024227817834434236
2286,0.0382552718602554
2287,0.01460644367163658
2288,0.0033265260925639177
2289,0.01041913919592218
2290,0.010266467361498543
2291,0.008586933546303167
2292,0.012549645967155982
2293,0.003752843613209139
2294,0.009146620606199444
2295,0.034773818595265925
2296,0.038877060744430404
2297,0.012752518539679849
2298,0.029049004067690534
2299,0.0008814415477733444
2300,0.0033048347834284566
2301,0.016944352047178212
2302,0.022468553414334576
2303,0.012320885956782705
2304,0.016922318248284097
2305,0.01062817510041163
2306,0.008541452638257237
2307,0.02877978110262618
2308,0.03476474697390653
2309,0.06881786619432764
2310,0.015234569036713741
2311,0.009790324042942722
2312,0.01191669289818172
2313,0.010100658586160606
2314,0.05333038139476288
2315,0.023177830884291078
2316,0.008817658860306036
2317,0.0009312451920691886
2318,0.006498960331226675
2319,0.0069749701077140135
2320,0.005581068723378087
2321,0.01608969635651446
2322,0.03114052213716139
2323,0.014478272286574409
2324,0.055102522702777185
2325,0.07033852130373182
2326,0.05874501842601918
2327,0.07227861731121708
2328,0.03236635575767341
2329,0.01499158625778279
2330,0.027976537954478863
2331,0.036597366680552856
2332,0.019780242843651152
2333,0.010535250543931368
2334,0.001946819623368212
2335,0.02590061233735807
2336,0.003566526800198732
2337,0.009657920678323795
2338,0.020031571329555263
2339,0.0846511273948321
2340,0.04923258964764242
2341,0.0027869743302606706
2342,0.0038035647363545274
2343,0.03134789170450101
2344,0.012096317885722047
2345,0.07868821197841283
2346,0.007341426458454356
2347,0.00536303569371498
2348,0.027303689055789022
2349,0.01677156691603579
2350,0.010092671833483233
2351,0.012626899262440984
2352,0.00231862320451572
2353,0.004377874242370982
2354,0.005966793730932021
2355,0.04770863337128218
2356,0.051158188636240554
2357,0.008236233158977395
2358,0.03634308838241033
2359,0.005659451535253333
2360,0.013345527147238214
2361,0.006208426395390029
2362,0.013301562376651173
2363,0.030238309306104137
2364,0.00891407431554782
2365,0.056244438957900614
2366,0.028779561642447268
2367,0.004265985673428757
2368,0.0568251916971548
2369,0.026008353454004377
2370,0.03475244636239506
2371,0.020952972727081014
2372,0.006071556066051672
2373,0.005341739191637526
2374,0.006113568750489819
2375,0.01254691443817352
2376,0.01483057781693357
2377,0.03358519455674722
2378,0.004917274445417793
2379,0.039523887367724234
2380,0.08760995313715232
2381,0.01440188130943012
2382,0.0037091289440440503
2383,0.030090191161140735
2384,0.04973146069949103
2385,0.03398354557265786
2386,0.014560270233867648
2387,0.012053035964909545
2388,0.004058072291349379
2389,0.003727716712885983
2390,0.007246180841509696
2391,0.13853722889604536
2392,0.011232304363279745
2393,0.00982392530377796
2394,0.0018318267074936806
2395,0.005619868391118861
2396,0.043169537537792416
2397,0.0119537107321987
2398,0.019391677883482093
2399,0.017716902896535616
2400,0.03994014498094112
